"t","c","o","h","l","v","date","s"
"1367193600","67.90583387","67.90583387","68.87591721","63.05541717","21350","2013-04-29 00:00:00",""
"1367280000","64.9926736","67.90279331","66.93275341","64.02263369","18000","2013-04-30 00:00:00",""
"1367452800","59.16933004","64.98926415","64.01927513","59.16933004","19780","2013-05-02 00:00:00",""
"1367712000","53.34706797","59.16674811","58.19680142","53.34706797","11420","2013-05-05 00:00:00",""
"1367798400","49.46873613","53.348637","52.37866178","48.49876091","10600","2013-05-06 00:00:00",""
"1367971200","52.37749781","49.46763682","52.37749781","50.43759048","30","2013-05-08 00:00:00",""
"1368057600","53.34648152","52.37654549","53.34648152","53.34648152","10","2013-05-09 00:00:00",""
"1368403200","58.19567669","53.34603697","58.19567669","54.31596491","12060","2013-05-13 00:00:00",""
"1368489600","64.01524436","58.19567669","64.01524436","59.16560464","39880","2013-05-14 00:00:00",""
"1372118400","58.19625865","64.01588451","64.98582216","58.19625865","11620","2013-06-25 00:00:00",""
"1372204800","54.3145682","58.19418021","57.22427721","54.3145682","17680","2013-06-26 00:00:00",""
"1372291200","56.25359828","54.31381903","56.25359828","53.3439294","6910","2013-06-27 00:00:00",""
"1372550400","53.34528725","56.25503019","55.28511588","53.34528725","14167","2013-06-30 00:00:00",""
"1372636800","56.2526054","53.34298788","56.2526054","52.37311538","2850","2013-07-01 00:00:00",""
"1372723200","57.22015022","56.25031716","58.18998327","55.28048411","17470","2013-07-02 00:00:00",""
"1372809600","55.28038713","57.22004983","57.22004983","55.28038713","8000","2013-07-03 00:00:00",""
"1372896000","59.1610703","55.28165586","59.1610703","54.31180224","70360","2013-07-04 00:00:00",""
"1373155200","58.19082875","59.16067589","58.19082875","58.19082875","1000","2013-07-07 00:00:00",""
"1373241600","57.21904191","58.18885618","57.21904191","57.21904191","120","2013-07-08 00:00:00",""
"1373328000","55.27931639","57.21894152","56.24912896","54.30950382","5500","2013-07-09 00:00:00",""
"1373414400","53.33901238","55.27861283","55.27861283","53.33901238","16110","2013-07-10 00:00:00",""
"1373500800","57.21675858","53.33765631","57.21675858","54.30743188","24280","2013-07-11 00:00:00",""
"1373760000","61.09605481","57.21694022","61.09605481","58.18671887","160","2013-07-14 00:00:00",""
"1373932800","57.21645533","61.09553705","60.12576662","57.21645533","510","2013-07-16 00:00:00",""
"1374019200","58.18341343","57.21368987","58.18341343","58.18341343","100","2013-07-17 00:00:00",""
"1374105600","54.30257975","58.18133545","57.21164653","54.30257975","7900","2013-07-18 00:00:00",""
"1374364800","56.24118185","54.30183075","56.24118185","54.30183075","4410","2013-07-21 00:00:00",""
"1374451200","54.30086108","56.24017754","55.27051931","54.30086108","3500","2013-07-22 00:00:00",""
"1374537600","54.30086108","54.30086108","55.27051931","54.30086108","7340","2013-07-23 00:00:00",""
"1374624000","53.32887566","54.29849158","54.29849158","53.32887566","9000","2013-07-24 00:00:00",""
"1374710400","53.32887566","53.32887566","54.29849158","53.32887566","1100","2013-07-25 00:00:00",""
"1374969600","53.32887566","53.32887566","54.29849158","52.35925974","22560","2013-07-28 00:00:00",""
"1375056000","53.32887566","53.32887566","54.29849158","53.32887566","11000","2013-07-29 00:00:00",""
"1375142400","53.32887566","53.32887566","53.32887566","53.32887566","3000","2013-07-30 00:00:00",""
"1375228800","53.32887566","53.32887566","53.32887566","53.32887566","200","2013-07-31 00:00:00",""
"1375315200","52.35829013","53.32788809","55.26708402","52.35829013","8010","2013-08-01 00:00:00",""
"1375574400","54.29554686","52.35642019","54.29554686","51.38685685","22500","2013-08-04 00:00:00",""
"1375660800","54.29554686","54.29554686","55.2651102","54.29554686","1200","2013-08-05 00:00:00",""
