"t","c","o","h","l","v","date","s"
"1349827200","99.697767751302","98.574775358885","99.697767751302","98.706892110934","115","2012-10-10 00:00:00",""
"1350518400","99.697767751302","99.697767751302","99.697767751302","99.697767751302","40","2012-10-18 00:00:00",""
"1351555200","100.16017638347","99.697767751302","100.16017638347","99.037183991057","88","2012-10-30 00:00:00",""
"1351641600","102.00981091216","100.16017638347","102.00981091216","100.95287689577","50","2012-10-31 00:00:00",""
"1351728000","102.20798604024","102.00981091216","102.20798604024","101.01893527179","45","2012-11-01 00:00:00",""
"1351987200","101.67951903204","102.20798604024","102.20798604024","101.67951903204","137","2012-11-04 00:00:00",""
"1352073600","103.66127031278","101.67951903204","103.66127031278","102.86856980048","61","2012-11-05 00:00:00",""
"1352246400","106.30360535376","103.66127031278","106.30360535376","104.85032108122","197","2012-11-07 00:00:00",""
"1352678400","106.63389723388","106.30360535376","107.88900637835","106.63389723388","250","2012-11-12 00:00:00",""
"1353369600","107.82294800232","106.63389723388","107.82294800232","107.82294800232","10","2012-11-20 00:00:00",""
"1353456000","107.82294800232","107.82294800232","109.14411552281","107.82294800232","303","2012-11-21 00:00:00",""
"1353542400","107.82294800232","107.82294800232","107.82294800232","107.82294800232","40","2012-11-22 00:00:00",""
"1354060800","108.94594039474","107.82294800232","108.94594039474","108.94594039474","31","2012-11-28 00:00:00",""
"1354147200","106.30360535376","108.94594039474","107.82294800232","106.30360535376","190","2012-11-29 00:00:00",""
"1355356800","107.62477287425","106.30360535376","107.62477287425","107.62477287425","54","2012-12-13 00:00:00",""
"1355616000","107.62477287425","107.62477287425","107.62477287425","107.62477287425","60","2012-12-16 00:00:00",""
"1355702400","110.26710791523","107.62477287425","112.90944295621","108.94594039474","378","2012-12-17 00:00:00",""
"1355875200","117.13717902178","110.26710791523","117.13717902178","111.58827543572","138","2012-12-19 00:00:00",""
"1355961600","124.66783388858","117.13717902178","124.66783388858","118.59046329432","354","2012-12-20 00:00:00",""
"1356220800","127.77257756173","124.66783388858","127.77257756173","126.12111816112","593","2012-12-23 00:00:00",""
"1356480000","135.89775781275","127.77257756173","135.89775781275","129.49009533837","100","2012-12-26 00:00:00",""
